transaction_id,parcel_id,sale_date,sale_price,price_per_acre,sale_type
T00001238,P0000044,2025-05-15,910274.28,5896.58,arms_length
T00001239,P0000088,2020-10-15,5690500.31,7989.33,arms_length
T00001240,P0000088,2022-09-15,4505651.57,6325.83,arms_length
T00001241,P0001201,2019-04-15,1001501.17,5069.07,arms_length
T00001242,P0001201,2023-11-15,1973791.72,9990.29,arms_length
T00001243,P0002937,2021-09-15,670672.07,7275.24,arms_length
T00001244,P0001469,2020-11-15,396708.89,4838.3,arms_length
T00001245,P0001469,2022-09-15,639216.36,7795.94,arms_length
T00001246,P0001469,2024-06-15,599914.0,7316.6,arms_length
T00001247,P0000562,2022-02-15,245922.43,8084.69,arms_length
T00001248,P0000562,2024-11-15,217778.1,7159.45,arms_length
T00001249,P0000283,2021-01-15,1171583.83,5033.23,arms_length
T00001250,P0001652,2019-11-15,128993.49,5484.78,arms_length
T00001251,P0000701,2020-03-15,540204.38,6477.58,arms_length
T00001252,P0000701,2024-11-15,745490.08,8939.16,arms_length
T00001253,P0000701,2025-12-15,677044.22,8118.43,arms_length
T00001254,P0001221,2020-08-15,2090428.1,5730.44,arms_length
T00001255,P0003037,2024-02-15,846361.46,7189.18,arms_length
T00001256,P0002300,2019-12-15,344929.55,6963.65,arms_length
T00001257,P0002300,2022-07-15,376594.62,7602.92,arms_length
T00001258,P0000534,2021-11-15,659046.48,5981.7,arms_length
T00001259,P0000534,2023-08-15,1093236.17,9922.54,arms_length
T00001260,P0000534,2024-05-15,803953.74,7296.92,arms_length
T00001261,P0001398,2019-05-15,876870.8,7038.61,arms_length
T00001262,P0001398,2022-04-15,862032.48,6919.51,arms_length
T00001263,P0002619,2020-10-15,228561.69,7042.82,arms_length
T00001264,P0002619,2023-09-15,310687.47,9573.42,arms_length
T00001265,P0002850,2021-05-15,1942576.73,6566.43,arms_length
T00001266,P0002873,2020-01-15,323971.95,6627.75,arms_length
T00001267,P0002873,2022-01-15,414373.41,8477.17,arms_length
T00001268,P0002554,2019-03-15,393229.01,5923.27,arms_length
T00001269,P0002554,2023-11-15,456477.2,6875.98,arms_length
T00001270,P0002261,2022-10-15,339153.4,7111.7,arms_length
T00001271,P0002261,2025-09-15,399932.02,8386.17,arms_length
T00001272,P0003153,2019-12-15,1000197.03,8532.21,arms_length
T00001273,P0003153,2022-05-15,1325654.06,11308.54,arms_length
T00001274,P0003153,2023-11-15,973733.69,8306.47,arms_length
T00001275,P0001379,2020-11-15,192718.22,6318.21,arms_length
T00001276,P0002444,2019-04-15,1863901.7,7027.71,arms_length
T00001277,P0002444,2021-06-15,1707698.96,6438.76,arms_length
T00001278,P0002444,2023-12-15,3292867.17,12415.52,arms_length
T00001279,P0001917,2020-06-15,178703.02,6267.51,arms_length
T00001280,P0001917,2023-04-15,228756.56,8023.0,arms_length
T00001281,P0001917,2024-11-15,226810.98,7954.76,arms_length
T00001282,P0000638,2020-10-15,978216.9,10291.64,arms_length
T00001283,P0000638,2025-12-15,727079.91,7649.47,arms_length
T00001284,P0000773,2023-05-15,1506607.97,6913.09,arms_length
T00001285,P0000773,2024-08-15,1937022.25,8888.05,arms_length
T00001286,P0002010,2021-07-15,982211.6,8104.43,arms_length
T00001287,P0002010,2023-10-15,1118167.0,9226.22,arms_length
T00001288,P0001961,2021-12-15,1735769.09,7491.98,arms_length
T00001289,P0001961,2022-05-15,2290337.05,9885.63,arms_length
T00001290,P0001961,2024-02-15,1442369.59,6225.6,arms_length
T00001291,P0002345,2019-07-15,1645725.52,8522.44,arms_length
T00001292,P0002345,2021-08-15,1553934.84,8047.1,arms_length
T00001293,P0001271,2021-11-15,1712997.09,8133.37,arms_length
T00001294,P0001872,2020-03-15,708534.04,7032.74,arms_length
T00001295,P0002314,2021-05-15,368447.11,7986.19,arms_length
T00001296,P0000222,2021-05-15,685188.06,6907.31,arms_length
T00001297,P0000544,2019-10-15,957176.9,7028.66,arms_length
T00001298,P0000544,2022-10-15,1064664.22,7817.95,arms_length
T00001299,P0000544,2023-10-15,1097443.61,8058.65,arms_length
T00001300,P0002120,2020-03-15,782609.72,6918.95,arms_length
T00001301,P0002120,2021-08-15,1047998.53,9265.22,arms_length
T00001302,P0002120,2023-11-15,618495.17,5468.04,arms_length
T00001303,P0002292,2021-07-15,1388504.17,8633.36,arms_length
T00001304,P0002292,2023-12-15,1187020.78,7380.58,arms_length
T00001305,P0002292,2024-01-15,1209524.96,7520.51,arms_length
T00001306,P0000737,2019-09-15,419365.61,6052.79,arms_length
T00001307,P0000737,2020-10-15,393092.73,5673.58,arms_length
T00001308,P0000737,2023-12-15,770415.36,11119.55,arms_length
T00001309,P0002899,2023-10-15,1345127.91,6711.14,arms_length
T00001310,P0002899,2025-08-15,1653818.98,8251.27,arms_length
T00001311,P0001925,2022-01-15,927426.02,5814.93,arms_length
T00001312,P0001925,2023-04-15,1559488.6,9777.93,arms_length
T00001313,P0001925,2025-10-15,1246126.53,7813.17,arms_length
T00001314,P0001601,2021-08-15,277105.64,8896.11,arms_length
T00001315,P0001601,2024-01-15,272547.22,8749.77,arms_length
T00001316,P0002824,2019-03-15,1419917.89,6008.22,arms_length
T00001317,P0002824,2020-01-15,1321711.9,5592.67,arms_length
T00001318,P0002824,2021-09-15,1524742.6,6451.77,arms_length
T00001319,P0000841,2023-06-15,1846369.31,8159.07,arms_length
T00001320,P0001191,2020-09-15,759371.29,6537.84,arms_length
T00001321,P0002630,2019-06-15,620837.14,6070.63,arms_length
T00001322,P0002630,2021-08-15,1123531.43,10986.05,arms_length
T00001323,P0002630,2025-09-15,930470.81,9098.28,arms_length
T00001324,P0000791,2024-12-15,958255.33,5661.09,arms_length
T00001325,P0002602,2019-04-15,630882.24,5520.69,arms_length
T00001326,P0002602,2023-09-15,1183139.51,10353.35,arms_length
T00001327,P0002602,2024-09-15,1140534.45,9980.52,arms_length
T00001328,P0000273,2019-03-15,895966.57,4652.72,arms_length
T00001329,P0000273,2020-07-15,1350018.85,7010.6,arms_length
T00001330,P0000273,2021-04-15,1401818.85,7279.59,arms_length
T00001331,P0000522,2019-04-15,578983.42,6745.96,arms_length
T00001332,P0000523,2025-09-15,460400.45,7384.64,arms_length
T00001333,P0001739,2019-07-15,754912.53,6204.53,arms_length
T00001334,P0001739,2023-05-15,800253.14,6577.18,arms_length
T00001335,P0000683,2019-06-15,1949886.43,7987.64,arms_length
T00001336,P0002241,2019-12-15,195192.52,6485.67,arms_length
T00001337,P0000351,2019-05-15,902411.13,7329.89,arms_length
T00001338,P0000351,2021-07-15,971121.81,7887.99,arms_length
T00001339,P0001451,2020-10-15,1018185.12,5200.45,arms_length
T00001340,P0001451,2023-04-15,1479772.13,7558.03,arms_length
T00001341,P0002015,2024-12-15,907016.62,7829.13,arms_length
T00001342,P0002475,2021-07-15,1159756.88,6116.24,arms_length
T00001343,P0002475,2023-01-15,1707030.72,9002.42,arms_length
T00001344,P0002475,2024-03-15,1726045.08,9102.69,arms_length
T00001345,P0000652,2025-07-15,1117009.78,6391.86,arms_length
T00001346,P0002756,2020-03-15,353315.08,8410.24,arms_length
T00001347,P0000863,2019-11-15,380153.96,6789.13,arms_length
T00001348,P0000863,2021-04-15,500151.15,8932.15,arms_length
T00001349,P0000863,2024-12-15,468633.99,8369.29,arms_length
T00001350,P0002766,2024-01-15,4047646.0,6701.41,arms_length
T00001351,P0002766,2025-02-15,4878693.1,8077.31,arms_length
T00001352,P0000860,2021-07-15,802465.68,6760.79,arms_length
T00001353,P0000860,2023-01-15,797032.97,6715.02,arms_length
T00001354,P0001269,2020-07-15,1168172.72,6706.32,arms_length
T00001355,P0001269,2022-04-15,999671.01,5738.98,arms_length
T00001356,P0001269,2023-02-15,890994.47,5115.08,arms_length
T00001357,P0001106,2020-10-15,3813953.7,4227.98,arms_length
T00001358,P0001106,2025-10-15,6919773.23,7670.96,arms_length
T00001359,P0001252,2020-01-15,476708.44,6725.17,arms_length
T00001360,P0000169,2021-07-15,264229.98,5660.05,arms_length
T00001361,P0002675,2020-12-15,1219431.85,8544.25,arms_length
T00001362,P0002675,2022-12-15,1220522.64,8551.89,arms_length
T00001363,P0002462,2019-05-15,804858.7,5751.18,arms_length
T00001364,P0002462,2023-05-15,1044680.39,7464.85,arms_length
T00001365,P0001262,2019-08-15,1745486.09,7521.72,arms_length
T00001366,P0002629,2022-08-15,241838.71,6441.79,arms_length
T00001367,P0001180,2024-09-15,577966.52,10052.6,arms_length
T00001368,P0001180,2025-07-15,499029.99,8679.66,arms_length
T00001369,P0001570,2019-12-15,1239546.36,5473.61,arms_length
T00001370,P0001570,2024-12-15,1751469.04,7734.17,arms_length
T00001371,P0001612,2020-09-15,1048833.8,6139.86,arms_length
T00001372,P0001612,2022-06-15,1253666.93,7338.95,arms_length
T00001373,P0001612,2024-04-15,1820148.39,10655.13,arms_length
T00001374,P0003127,2021-12-15,575901.42,6877.61,arms_length
T00001375,P0002284,2019-05-15,2018219.6,7293.65,arms_length
T00001376,P0002284,2020-05-15,1690513.16,6109.35,arms_length
T00001377,P0002388,2020-11-15,415410.11,5249.51,arms_length
T00001378,P0002388,2022-02-15,491561.37,6211.82,arms_length
T00001379,P0000220,2020-11-15,2081890.64,6860.31,arms_length
T00001380,P0000368,2021-05-15,1660713.97,6686.48,arms_length
T00001381,P0000368,2024-09-15,2021685.11,8139.85,arms_length
T00001382,P0000368,2025-06-15,1933835.58,7786.14,arms_length
T00001383,P0001966,2021-12-15,453762.88,4996.32,arms_length
T00001384,P0001966,2023-12-15,533349.89,5872.64,arms_length
T00001385,P0001966,2024-10-15,495294.6,5453.62,arms_length
T00001386,P0002770,2024-01-15,525143.65,8986.65,arms_length
T00001387,P0003179,2020-07-15,733102.96,6962.08,arms_length
T00001388,P0002286,2019-05-15,366449.75,4163.02,arms_length
T00001389,P0002286,2022-04-15,490078.37,5567.5,arms_length
T00001390,P0002861,2023-08-15,800579.18,8269.37,arms_length
T00001391,P0000352,2021-02-15,1389057.25,7765.06,arms_length
T00001392,P0000352,2022-09-15,1556425.12,8700.68,arms_length
T00001393,P0000352,2023-08-15,1405402.19,7856.43,arms_length
T00001394,P0001890,2025-09-15,2232420.07,8623.56,arms_length
T00001395,P0002054,2019-06-15,1554289.1,6197.88,arms_length
T00001396,P0002054,2020-01-15,1584747.63,6319.33,arms_length
T00001397,P0002054,2023-11-15,1873598.91,7471.16,arms_length
T00001398,P0002264,2020-11-15,6734601.13,6980.65,arms_length
T00001399,P0002264,2021-04-15,8500281.59,8810.84,arms_length
T00001400,P0002264,2023-11-15,8560355.39,8873.11,arms_length
T00001401,P0000491,2021-11-15,842776.7,6859.64,arms_length
T00001402,P0000491,2022-11-15,969271.65,7889.23,arms_length
T00001403,P0002869,2020-02-15,636265.39,6179.6,arms_length
T00001404,P0002869,2021-07-15,607950.92,5904.6,arms_length
T00001405,P0002869,2022-11-15,805780.23,7825.98,arms_length
T00001406,P0002532,2019-11-15,270550.1,6322.25,arms_length
T00001407,P0000499,2020-04-15,569451.52,5580.04,arms_length
T00001408,P0000499,2021-02-15,807068.37,7908.44,arms_length
T00001409,P0000499,2025-07-15,597420.65,5854.11,arms_length
T00001410,P0002431,2020-12-15,1540546.56,6550.41,arms_length
T00001411,P0002431,2024-06-15,2081478.74,8850.45,arms_length
T00001412,P0000211,2021-05-15,676113.07,7463.02,arms_length
T00001413,P0000211,2022-12-15,480977.44,5309.09,arms_length
T00001414,P0000211,2023-11-15,808979.47,8929.62,arms_length
T00001415,P0000938,2020-02-15,910960.85,6903.83,arms_length
T00001416,P0000938,2025-04-15,1193515.79,9045.21,arms_length
T00001417,P0000875,2023-03-15,619186.78,5216.04,arms_length
T00001418,P0000651,2019-04-15,408122.32,8354.55,arms_length
T00001419,P0000651,2022-01-15,411071.15,8414.91,arms_length
T00001420,P0000228,2021-09-15,608647.21,7435.23,arms_length
T00001421,P0000228,2023-07-15,594659.24,7264.36,arms_length
T00001422,P0000228,2025-03-15,741908.8,9063.16,arms_length
T00001423,P0000366,2022-09-15,439984.15,8580.7,arms_length
T00001424,P0000757,2019-03-15,796660.1,5822.17,arms_length
T00001425,P0000757,2022-09-15,961198.87,7024.65,arms_length
T00001426,P0000277,2020-07-15,865161.34,6677.15,arms_length
T00001427,P0000277,2021-05-15,1070538.15,8262.21,arms_length
T00001428,P0000277,2024-05-15,982938.05,7586.13,arms_length
T00001429,P0002131,2025-10-15,616013.03,10902.67,arms_length
T00001430,P0002682,2020-09-15,424768.34,8985.29,arms_length
T00001431,P0002682,2021-11-15,271923.63,5752.11,arms_length
T00001432,P0002682,2022-08-15,399903.29,8459.31,arms_length
T00001433,P0002115,2025-04-15,895215.56,8435.55,arms_length
T00001434,P0001098,2020-03-15,381036.8,5666.95,arms_length
T00001435,P0001098,2021-02-15,469692.86,6985.48,arms_length
T00001436,P0001098,2023-12-15,502925.04,7479.73,arms_length
T00001437,P0002108,2025-04-15,505861.72,8654.51,arms_length
T00001438,P0000408,2023-02-15,2162772.08,8687.73,arms_length
T00001439,P0002452,2020-06-15,300489.55,7959.44,arms_length
T00001440,P0002452,2021-07-15,212028.44,5616.26,arms_length
T00001441,P0002452,2023-08-15,232634.74,6162.08,arms_length
T00001442,P0001065,2019-10-15,385137.65,6002.3,arms_length
T00001443,P0001065,2021-05-15,533389.48,8312.78,arms_length
T00001444,P0001065,2023-01-15,444656.45,6929.89,arms_length
T00001445,P0002494,2022-03-15,1562130.5,6503.37,arms_length
T00001446,P0002494,2024-02-15,1692360.18,7045.53,arms_length
T00001447,P0002494,2025-02-15,1533294.26,6383.32,arms_length
T00001448,P0001537,2025-08-15,2071943.27,7590.6,arms_length
T00001449,P0001254,2019-10-15,569426.3,8601.61,arms_length
T00001450,P0003096,2020-07-15,620914.75,5325.07,arms_length
T00001451,P0003096,2021-03-15,585404.28,5020.53,arms_length
T00001452,P0003096,2025-11-15,889756.35,7630.7,arms_length
T00001453,P0001753,2019-06-15,2766627.32,8052.62,arms_length
T00001454,P0000008,2021-03-15,1571710.7,9602.38,arms_length
T00001455,P0000008,2022-08-15,963152.57,5884.39,arms_length
T00001456,P0000008,2025-05-15,1852525.46,11318.01,arms_length
T00001457,P0001175,2023-10-15,781874.98,8344.7,arms_length
T00001458,P0001175,2024-01-15,837771.22,8941.26,arms_length
T00001459,P0001392,2019-01-15,676370.89,6690.64,arms_length
T00001460,P0001392,2020-11-15,601023.95,5945.31,arms_length
T00001461,P0001897,2023-02-15,1194343.66,7260.4,arms_length
T00001462,P0000416,2023-10-15,351367.69,9445.51,arms_length
T00001463,P0000416,2024-04-15,283724.82,7627.12,arms_length
T00001464,P0000416,2025-12-15,371140.7,9977.05,arms_length
T00001465,P0001090,2020-05-15,1150649.49,6519.74,arms_length
T00001466,P0001090,2021-03-15,1244747.96,7052.92,arms_length
T00001467,P0002951,2020-11-15,566149.67,6478.44,arms_length
T00001468,P0002951,2023-12-15,790212.81,9042.39,arms_length
T00001469,P0002609,2019-12-15,693603.7,5847.17,arms_length
T00001470,P0002609,2024-11-15,915967.38,7721.73,arms_length
T00001471,P0002609,2025-01-15,796018.01,6710.54,arms_length
T00001472,P0001124,2022-05-15,1009986.51,7509.87,arms_length
T00001473,P0001124,2025-08-15,987694.08,7344.11,arms_length
T00001474,P0000200,2021-01-15,206423.95,5919.63,arms_length
T00001475,P0000200,2022-07-15,199876.91,5731.88,arms_length
T00001476,P0000200,2024-09-15,340449.45,9763.08,arms_length
T00001477,P0001111,2019-07-15,1433125.03,4673.99,arms_length
T00001478,P0001111,2022-01-15,2206299.99,7195.63,arms_length
T00001479,P0001111,2025-02-15,2393541.15,7806.3,arms_length
T00001480,P0001656,2019-12-15,1368631.09,6845.7,arms_length
T00001481,P0001656,2025-11-15,1454808.77,7276.74,arms_length
T00001482,P0000284,2023-01-15,1717887.06,8386.08,arms_length
T00001483,P0000232,2019-03-15,279861.8,8557.26,arms_length
T00001484,P0000806,2020-11-15,2168922.66,6086.23,arms_length
T00001485,P0002796,2020-08-15,580461.61,6490.41,arms_length
T00001486,P0002796,2023-10-15,865340.13,9675.77,arms_length
T00001487,P0000097,2019-11-15,627208.81,6542.32,arms_length
T00001488,P0000097,2020-03-15,659333.72,6877.41,arms_length
T00001489,P0000097,2022-03-15,678502.44,7077.35,arms_length
T00001490,P0001559,2021-07-15,1623537.84,6999.14,arms_length
T00001491,P0001559,2022-08-15,1658712.05,7150.78,arms_length
T00001492,P0001559,2023-10-15,1578294.79,6804.1,arms_length
T00001493,P0002742,2020-12-15,148783.95,6120.8,arms_length
T00001494,P0001594,2021-12-15,485993.0,9181.19,arms_length
T00001495,P0001594,2024-06-15,587879.18,11105.98,arms_length
T00001496,P0000882,2019-06-15,637311.04,4371.44,arms_length
T00001497,P0000882,2023-07-15,1184271.59,8123.15,arms_length
T00001498,P0001236,2019-02-15,444466.07,6538.27,arms_length
T00001499,P0001236,2021-03-15,501641.46,7379.34,arms_length
T00001500,P0001236,2024-03-15,708078.91,10416.12,arms_length
T00001501,P0001058,2019-12-15,981880.68,7441.29,arms_length
T00001502,P0001058,2023-08-15,1051091.47,7965.81,arms_length
T00001503,P0001058,2024-04-15,1402951.73,10632.42,arms_length
T00001504,P0003054,2023-12-15,1474526.11,5817.65,arms_length
T00001505,P0002760,2020-07-15,1349689.24,7138.15,arms_length
T00001506,P0002760,2023-10-15,1592836.8,8424.1,arms_length
T00001507,P0002760,2025-11-15,1886817.25,9978.88,arms_length
T00001508,P0001613,2019-03-15,1096292.35,6165.51,arms_length
T00001509,P0001613,2020-06-15,1100835.93,6191.06,arms_length
T00001510,P0001613,2024-09-15,1357160.33,7632.62,arms_length
T00001511,P0001993,2021-10-15,662493.26,5709.09,arms_length
T00001512,P0001993,2023-05-15,827936.21,7134.81,arms_length
T00001513,P0001993,2024-01-15,886736.54,7641.53,arms_length
T00001514,P0000105,2024-08-15,1479423.55,9196.95,arms_length
T00001515,P0002384,2020-07-15,635595.86,7254.26,arms_length
T00001516,P0002384,2022-08-15,720450.16,8222.73,arms_length
T00001517,P0002384,2025-10-15,711828.95,8124.33,arms_length
T00001518,P0001197,2020-07-15,410503.59,4763.49,arms_length
T00001519,P0001197,2021-10-15,572767.75,6646.41,arms_length
T00001520,P0001197,2023-06-15,656576.2,7618.92,arms_length
T00001521,P0001048,2020-07-15,2478890.74,8750.14,arms_length
T00001522,P0001048,2021-01-15,3091868.99,10913.87,arms_length
T00001523,P0001048,2025-12-15,3155045.56,11136.88,arms_length
T00001524,P0002333,2025-10-15,1990099.29,11226.46,arms_length
T00001525,P0002689,2019-09-15,571459.16,5847.74,arms_length
T00001526,P0002689,2021-09-15,624270.38,6388.16,arms_length
T00001527,P0002689,2025-02-15,787328.88,8056.73,arms_length
T00001528,P0000840,2020-12-15,443251.72,6540.44,arms_length
T00001529,P0000840,2022-09-15,667809.55,9853.92,arms_length
T00001530,P0001026,2020-06-15,583561.93,5306.2,arms_length
T00001531,P0002620,2021-02-15,214509.36,6248.37,arms_length
T00001532,P0002620,2022-02-15,245821.97,7160.46,arms_length
T00001533,P0002620,2024-11-15,257988.12,7514.85,arms_length
T00001534,P0000745,2022-12-15,517106.17,5840.06,arms_length
T00001535,P0000745,2023-05-15,625388.88,7062.98,arms_length
T00001536,P0000745,2025-08-15,916127.99,10346.51,arms_length
T00001537,P0000227,2023-01-15,611877.63,8315.29,arms_length
T00001538,P0001062,2021-08-15,256575.87,5954.78,arms_length
T00001539,P0001062,2025-03-15,419247.17,9730.17,arms_length
T00001540,P0002210,2021-12-15,360308.72,7677.54,arms_length
T00001541,P0002983,2022-07-15,476376.79,7005.84,arms_length
T00001542,P0002983,2025-03-15,459912.72,6763.71,arms_length
T00001543,P0002810,2019-08-15,424609.01,4442.89,arms_length
T00001544,P0002810,2020-08-15,562284.35,5883.46,arms_length
T00001545,P0002810,2023-11-15,661323.15,6919.75,arms_length
T00001546,P0003071,2019-07-15,924312.57,6063.18,arms_length
T00001547,P0002831,2025-09-15,623678.17,6405.02,arms_length
T00001548,P0001056,2021-04-15,751660.05,6793.21,arms_length
T00001549,P0001056,2024-12-15,787915.15,7120.86,arms_length
T00001550,P0001056,2025-05-15,716620.62,6476.53,arms_length
T00001551,P0001214,2022-05-15,1351178.51,7268.44,arms_length
T00001552,P0002046,2019-05-15,661056.19,9035.57,arms_length
T00001553,P0002046,2022-10-15,571873.76,7816.59,arms_length
T00001554,P0002003,2025-02-15,3514158.89,9806.47,arms_length
